date,ghi_forecast,dni_forecast,cloud_cover_forecast,ambient_temperature_forecast,power_actual,power_actual_scaled
2021-04-02 10:00:00,363.0,444.8,49.2,16.8,6.192,0.27325684024713154
2021-04-02 11:00:00,566.3,675.8,23.5,17.9,10.368,0.45754633715798765
2021-04-02 12:00:00,701.2,727.4,18.7,18.2,13.59,0.5997352162400706
2021-04-02 13:00:00,785.6,752.0,41.5,18.4,15.66,0.6910856134157105
2021-04-02 14:00:00,818.7,773.9,41.3,18.5,16.47,0.7268314210061783
2021-04-02 15:00:00,804.2,806.4,54.6,18.5,15.552,0.6863195057369814
2021-04-02 16:00:00,698.7,743.7,67.5,18.1,13.392,0.5909973521624007
2021-04-02 17:00:00,539.9,621.7,77.3,17.6,8.532,0.376522506619594
2021-04-02 18:00:00,357.4,460.5,84.0,16.8,2.952,0.13027360988526038
2021-04-03 09:00:00,185.3,258.6,23.2,14.6,1.872,0.08261253309797
2021-04-03 10:00:00,347.6,375.3,50.7,16.2,6.66,0.293909973521624
2021-04-03 11:00:00,465.7,374.1,61.9,17.5,10.998,0.48534863195057365
2021-04-03 12:00:00,639.5,564.9,48.3,18.8,11.844,0.5226831421006178
2021-04-03 13:00:00,775.3,725.3,34.5,19.7,16.038,0.7077669902912621
2021-04-03 14:00:00,834.2,799.3,11.8,20.2,15.696,0.6926743159752868
2021-04-03 15:00:00,811.4,809.1,8.6,20.3,15.444,0.6815533980582524
2021-04-03 16:00:00,722.1,791.5,8.8,20.6,14.256,0.629126213592233
2021-04-03 17:00:00,576.3,730.0,7.2,19.9,9.198,0.4059135039717564
2021-04-03 18:00:00,385.7,572.9,4.2,19.0,5.976,0.2637246248896734
2021-04-03 19:00:00,187.8,328.7,2.5,17.8,1.188,0.05242718446601941
2021-04-04 09:00:00,135.0,60.7,62.7,14.4,1.8,0.0794351279788173
2021-04-04 10:00:00,303.6,217.6,60.4,15.8,6.696,0.29549867608120034
2021-04-04 11:00:00,437.0,294.0,65.0,16.8,7.326,0.3233009708737864
2021-04-04 12:00:00,547.2,348.5,51.2,17.7,7.776,0.3431597528684907
2021-04-04 13:00:00,592.1,332.8,68.2,17.3,12.114,0.5345984112974405
2021-04-04 14:00:00,596.1,324.0,68.8,17.4,5.31,0.23433362753751102
2021-04-04 15:00:00,547.2,258.0,77.6,17.6,1.26,0.05560458958517211
2021-04-04 16:00:00,413.0,150.8,70.9,17.0,0.54,0.02383053839364519
2021-04-04 18:00:00,229.2,89.6,53.8,15.9,0.18,0.00794351279788173
2021-04-05 09:00:00,207.3,336.4,5.0,11.8,2.7,0.11915269196822596
2021-04-05 10:00:00,407.1,577.0,5.3,13.7,7.956,0.35110326566637245
2021-04-05 11:00:00,594.8,722.9,6.9,15.3,12.294,0.5425419240953222
2021-04-05 12:00:00,731.6,771.2,5.6,16.4,12.474,0.5504854368932038
2021-04-05 13:00:00,806.9,771.4,13.7,17.1,9.216,0.4067078552515445
2021-04-05 14:00:00,826.8,772.1,53.2,17.3,13.194,0.5822594880847308
2021-04-05 15:00:00,703.7,557.4,42.4,17.4,8.082,0.3566637246248897
2021-04-05 16:00:00,693.1,705.2,14.7,17.6,12.438,0.5488967343336275
2021-04-05 17:00:00,524.0,553.9,20.1,17.3,10.89,0.48058252427184467
2021-04-05 18:00:00,349.3,428.5,0.7,16.9,4.68,0.20653133274492497
2021-04-05 19:00:00,197.2,363.3,0.5,15.9,1.98,0.08737864077669903
2021-04-06 09:00:00,202.8,282.3,61.7,15.1,1.188,0.05242718446601941
2021-04-06 10:00:00,405.4,550.9,8.7,16.6,7.524,0.3320388349514563
2021-04-06 11:00:00,605.0,742.9,8.3,17.6,11.196,0.49408649602824356
2021-04-06 12:00:00,751.0,810.1,4.3,18.3,15.3,0.675198587819947
2021-04-06 13:00:00,842.4,841.0,3.6,18.6,17.37,0.766548984995587
2021-04-06 14:00:00,876.2,856.1,4.2,18.5,18.072,0.7975286849073256
2021-04-06 15:00:00,831.7,833.3,37.1,18.4,12.24,0.5401588702559577
2021-04-06 16:00:00,711.6,746.1,32.2,17.8,7.632,0.33680494263018534
2021-04-06 17:00:00,558.8,648.8,49.0,17.0,5.922,0.2613415710503089
2021-04-06 18:00:00,333.6,343.8,46.0,15.7,2.214,0.09770520741394527
2021-04-06 19:00:00,163.5,191.5,42.4,14.6,0.36,0.01588702559576346
2021-04-07 09:00:00,218.9,358.8,8.7,11.5,2.682,0.11835834068843777
2021-04-07 10:00:00,422.5,605.8,10.2,12.7,7.74,0.3415710503089144
2021-04-07 11:00:00,620.2,773.5,10.9,13.6,13.788,0.6084730803177405
2021-04-07 12:00:00,762.3,823.5,20.2,14.1,12.744,0.5624007060900265
2021-04-07 13:00:00,856.4,856.1,22.3,14.4,16.668,0.7355692850838481
2021-04-07 14:00:00,889.6,870.6,25.4,14.4,18.666,0.8237422771403354
2021-04-07 15:00:00,851.7,859.9,30.1,13.9,17.658,0.7792586054721977
2021-04-07 16:00:00,738.7,800.2,52.6,13.3,15.588,0.6879082082965577
2021-04-07 17:00:00,589.4,729.9,57.0,12.5,12.114,0.5345984112974405
2021-04-07 18:00:00,411.0,636.6,41.3,11.7,7.794,0.34395410414827887
2021-04-07 19:00:00,203.7,378.9,17.8,11.0,1.692,0.07466902030008826
2021-04-08 09:00:00,233.6,420.4,0.0,7.4,3.042,0.13424536628420122
2021-04-08 10:00:00,441.1,664.8,0.0,9.8,8.244,0.36381288614298324
2021-04-08 11:00:00,636.2,805.6,0.0,11.9,12.474,0.5504854368932038
2021-04-08 12:00:00,783.3,857.4,0.0,13.2,15.624,0.6894969108561342
2021-04-08 13:00:00,876.1,880.3,0.1,13.9,17.478,0.7713150926743161
2021-04-08 14:00:00,906.5,887.8,0.1,14.2,18.0,0.794351279788173
2021-04-08 15:00:00,867.6,878.4,0.2,14.2,17.424,0.7689320388349514
2021-04-08 16:00:00,766.9,852.2,0.5,14.1,15.354,0.6775816416593116
2021-04-08 17:00:00,613.3,792.6,1.2,13.6,12.114,0.5345984112974405
2021-04-08 18:00:00,420.7,666.9,0.5,13.0,7.884,0.3479258605472198
2021-04-08 19:00:00,214.2,426.9,0.5,12.2,2.664,0.11756398940864961
2021-04-09 08:00:00,53.1,79.0,25.1,10.5,0.18,0.00794351279788173
2021-04-09 09:00:00,218.8,313.8,71.6,11.7,3.69,0.16284201235657547
2021-04-09 10:00:00,406.1,509.4,78.7,12.9,8.226,0.3630185348631951
2021-04-09 11:00:00,589.7,662.1,78.3,13.8,12.276,0.541747572815534
2021-04-09 12:00:00,718.7,708.9,86.0,14.4,16.164,0.7133274492497794
2021-04-09 13:00:00,757.4,641.1,84.5,14.8,17.19,0.7586054721977052
2021-04-09 14:00:00,794.5,672.5,77.9,15.2,13.824,0.6100617828773168
2021-04-09 15:00:00,812.6,777.4,42.1,15.5,14.634,0.6458075904677847
2021-04-09 16:00:00,740.8,793.9,36.9,15.6,12.78,0.5639894086496028
2021-04-09 17:00:00,559.4,627.6,84.4,15.4,5.418,0.2390997352162401
2021-04-09 18:00:00,332.0,339.6,81.4,15.2,0.666,0.029390997352162402
2021-04-10 10:00:00,267.7,109.0,90.0,14.7,1.008,0.044483671668137686
2021-04-10 11:00:00,425.9,227.4,93.5,15.2,2.322,0.10247131509267432
2021-04-10 12:00:00,493.2,199.2,92.4,15.6,4.248,0.18746690203000885
2021-04-10 13:00:00,539.1,235.2,93.0,15.7,5.616,0.24783759929390994
2021-04-10 14:00:00,671.8,406.0,92.1,16.2,4.482,0.19779346866725508
2021-04-10 15:00:00,622.0,349.5,87.0,16.3,6.498,0.2867608120035305
2021-04-10 16:00:00,570.9,376.3,88.6,16.3,5.328,0.23512797881729922
2021-04-10 17:00:00,389.7,246.4,90.1,16.0,3.456,0.1525154457193292
2021-04-10 18:00:00,236.2,114.8,90.3,15.7,0.882,0.03892321270962048
2021-04-11 09:00:00,79.5,5.8,99.1,14.6,0.18,0.00794351279788173
2021-04-11 10:00:00,205.2,28.7,97.9,15.3,2.502,0.11041482789055604
2021-04-11 11:00:00,319.8,60.2,99.8,15.8,8.172,0.3606354810238306
2021-04-11 12:00:00,432.4,120.3,99.6,16.2,8.946,0.39479258605472195
2021-04-11 13:00:00,548.3,207.3,98.2,16.7,10.89,0.48058252427184467
2021-04-11 14:00:00,606.7,276.5,99.2,16.9,16.326,0.720476610767873
2021-04-11 15:00:00,560.6,254.1,95.7,16.9,11.268,0.4972639011473963
2021-04-11 16:00:00,587.5,401.9,91.0,17.1,8.01,0.35348631950573695
2021-04-11 17:00:00,477.6,372.0,98.0,16.8,5.49,0.24227714033539277
2021-04-11 18:00:00,323.8,266.0,94.5,16.3,4.716,0.20812003530450132
2021-04-11 19:00:00,155.8,121.5,94.1,15.6,1.224,0.05401588702559576
2021-04-12 10:00:00,203.4,87.0,94.4,15.5,4.14,0.18270079435127978
2021-04-12 11:00:00,271.0,92.3,94.3,16.3,7.2,0.3177405119152692
2021-04-12 12:00:00,439.9,178.3,82.5,17.3,8.496,0.3749338040600177
2021-04-12 13:00:00,625.0,384.0,55.5,18.0,11.682,0.5155339805825243
2021-04-12 14:00:00,692.6,444.7,69.0,18.2,10.062,0.44404236540158865
2021-04-12 15:00:00,652.6,407.9,52.3,18.6,10.8,0.47661076787290385
2021-04-12 16:00:00,581.7,441.8,46.0,18.2,13.068,0.5766990291262136
2021-04-12 17:00:00,530.6,517.2,46.5,17.2,8.712,0.3844660194174757
2021-04-12 18:00:00,336.8,347.5,64.0,15.7,7.254,0.3201235657546337
2021-04-12 19:00:00,153.2,182.5,68.1,14.0,1.962,0.08658428949691085
2021-04-13 09:00:00,253.8,433.7,8.6,12.2,2.898,0.12789055604589586
2021-04-13 10:00:00,459.6,661.1,9.9,13.5,6.57,0.28993821712268314
2021-04-13 11:00:00,651.5,794.7,12.8,14.6,12.384,0.5465136804942631
2021-04-13 12:00:00,788.9,831.6,9.2,15.6,15.408,0.6799646954986761
2021-04-13 13:00:00,876.8,853.5,35.6,16.2,15.156,0.6688437775816417
2021-04-13 14:00:00,910.7,871.6,35.3,16.5,15.462,0.6823477493380405
2021-04-13 15:00:00,861.3,845.6,43.1,16.4,14.85,0.6553398058252426
2021-04-13 16:00:00,741.2,765.7,46.5,16.0,14.256,0.629126213592233
2021-04-13 17:00:00,599.5,713.0,67.5,15.3,11.628,0.5131509267431598
2021-04-13 18:00:00,401.7,536.9,72.9,14.4,6.588,0.2907325684024713
2021-04-13 19:00:00,205.6,323.2,66.0,13.3,1.71,0.07546337157987643
2021-04-14 09:00:00,208.4,207.0,66.5,10.7,2.106,0.09293909973521623
2021-04-14 10:00:00,393.4,403.8,54.8,12.6,7.56,0.33362753751103263
2021-04-14 11:00:00,573.8,567.6,58.0,14.1,11.304,0.49885260370697265
2021-04-14 12:00:00,715.1,662.8,38.2,15.0,0.306,0.01350397175639894
2021-04-15 17:00:00,339.2,135.8,98.7,14.7,0.495,0.021844660194174758
2021-04-15 18:00:00,191.0,44.9,93.9,14.3,2.34,0.10326566637246248
2021-04-15 19:00:00,91.2,23.0,99.9,13.6,0.27,0.011915269196822596
2021-04-16 12:00:00,128.8,2.1,99.8,12.2,0.225,0.009929390997352162
2021-04-16 13:00:00,167.0,3.0,99.9,12.5,2.025,0.08936451897616945
2021-04-16 14:00:00,155.0,2.3,99.8,12.4,2.97,0.13106796116504854
2021-04-16 15:00:00,196.3,4.0,99.3,12.4,2.655,0.11716681376875551
2021-04-16 16:00:00,161.1,3.1,100.0,12.3,2.025,0.08936451897616945
2021-04-16 17:00:00,120.1,2.4,100.0,12.1,0.315,0.013901147396293027
2021-04-17 10:00:00,192.1,30.3,97.9,11.7,1.395,0.061562224183583404
2021-04-17 11:00:00,315.2,74.9,94.6,12.6,5.49,0.24227714033539277
2021-04-17 12:00:00,444.0,205.0,87.9,13.3,8.235,0.36341571050308913
2021-04-17 13:00:00,449.2,86.1,92.6,13.5,10.98,0.48455428067078554
2021-04-17 14:00:00,444.6,94.0,97.0,13.6,5.175,0.22837599293909971
2021-04-17 15:00:00,370.3,43.1,95.5,13.7,8.955,0.39518976169461606
2021-04-17 16:00:00,346.6,59.1,94.2,13.8,7.2,0.3177405119152692
2021-04-17 17:00:00,259.2,31.6,98.6,13.4,3.6,0.1588702559576346
2021-04-17 18:00:00,164.6,15.3,96.4,13.1,0.675,0.02978817299205649
2021-04-17 19:00:00,108.5,22.5,84.3,12.6,1.08,0.04766107678729038
2021-04-18 08:00:00,54.5,34.7,77.6,8.5,0.405,0.017872903795233895
2021-04-18 10:00:00,377.6,324.6,65.6,11.3,4.32,0.19064430714916153
2021-04-18 11:00:00,504.6,343.8,71.1,12.1,7.875,0.3475286849073257
2021-04-18 12:00:00,558.1,312.7,72.6,12.3,9.9,0.4368932038834952
2021-04-18 13:00:00,637.1,356.7,81.1,12.6,9.0,0.3971756398940865
2021-04-18 14:00:00,553.9,208.1,76.6,12.2,7.2,0.3177405119152692
2021-04-18 15:00:00,611.7,317.9,75.2,12.5,1.125,0.04964695498676081
2021-04-18 16:00:00,575.1,393.6,89.6,12.4,11.61,0.5123565754633715
2021-04-18 17:00:00,437.5,284.3,72.3,12.6,2.97,0.13106796116504854
2021-04-18 18:00:00,321.5,281.9,71.0,12.3,0.81,0.03574580759046779
2021-04-18 19:00:00,190.3,201.6,40.7,12.0,2.25,0.09929390997352162
2021-04-19 08:00:00,81.7,119.8,46.2,9.2,0.315,0.013901147396293027
2021-04-19 09:00:00,256.4,343.3,48.7,11.1,0.36,0.01588702559576346
2021-04-19 10:00:00,425.1,464.4,35.0,12.6,1.8,0.0794351279788173
2021-04-19 11:00:00,554.0,481.7,49.8,13.5,4.545,0.20057369814651368
2021-04-19 12:00:00,608.7,457.0,43.2,14.0,0.225,0.009929390997352162
2021-04-19 13:00:00,718.7,495.8,60.9,14.6,2.205,0.09730803177405119
2021-04-19 14:00:00,699.1,473.0,49.4,14.5,7.065,0.3117828773168579
2021-04-19 15:00:00,730.8,543.7,36.2,14.9,6.345,0.28000882612533096
2021-04-19 16:00:00,605.8,417.7,34.9,14.5,13.095,0.5778905560458959
2021-04-19 17:00:00,519.4,444.1,30.0,14.1,6.885,0.30383936451897614
2021-04-19 18:00:00,383.2,421.5,13.2,13.9,2.655,0.11716681376875551
2021-04-19 19:00:00,209.5,284.0,5.3,13.3,2.295,0.10127978817299205
2021-04-20 07:00:00,0.0,0.0,11.6,7.4,0.10363599999999999,0.00457352162400706
2021-04-20 08:00:00,92.5,154.4,0.7,8.5,1.1958,0.052771403353927625
2021-04-20 09:00:00,273.5,417.3,16.4,10.5,5.373128,0.23711950573698148
2021-04-20 10:00:00,472.1,616.2,15.4,12.4,10.467236000000002,0.46192568402471323
2021-04-20 11:00:00,651.0,729.3,8.5,14.1,14.644564,0.646273786407767
2021-04-20 12:00:00,772.9,754.0,43.6,15.3,17.642036,0.778554104148279
2021-04-20 13:00:00,821.2,709.0,48.5,15.9,19.029163999999998,0.8397689320388348
2021-04-20 14:00:00,810.6,644.6,47.7,16.0,19.635036,0.8665064430714916
2021-04-20 15:00:00,827.3,749.0,67.7,16.1,19.132800000000003,0.8443424536628421
2021-04-20 16:00:00,707.9,654.5,88.9,16.0,16.844836,0.7433731685789938
2021-04-20 17:00:00,567.5,577.8,96.2,15.6,12.850864000000001,0.5671166813768757
2021-04-20 18:00:00,377.0,392.4,97.7,15.2,8.1713,0.3606045895851721
2021-04-20 19:00:00,177.5,149.2,97.7,14.5,3.6910359999999995,0.1628877316857899
2021-04-20 20:00:00,44.7,64.0,97.1,13.6,0.9885280000000001,0.04362436010591351
2021-04-21 07:00:00,0.0,0.0,80.9,12.4,0.10363599999999999,0.00457352162400706
2021-04-21 08:00:00,63.0,28.9,89.9,13.3,0.9965000000000002,0.04397616946160636
2021-04-21 09:00:00,185.5,91.7,98.2,14.2,3.0931359999999994,0.1365020300088261
2021-04-21 10:00:00,301.2,122.6,96.9,14.9,5.078164,0.22410255957634598
2021-04-21 11:00:00,398.5,135.9,98.3,15.4,7.174799999999999,0.31662842012356573
2021-04-21 12:00:00,554.0,257.0,90.5,16.0,10.865836,0.4795161518093557
2021-04-21 13:00:00,605.7,272.8,99.2,16.3,12.9545,0.5716902030008826
2021-04-21 14:00:00,557.8,207.4,99.3,16.2,6.879835999999999,0.30361147396293026
2021-04-21 15:00:00,452.5,132.6,98.8,16.4,8.3706,0.36939982347749334
2021-04-21 16:00:00,382.3,99.7,99.5,16.1,6.170328,0.2723004413062665
2021-04-21 17:00:00,274.1,59.8,99.5,15.9,5.1818,0.22867608120035304
2021-04-21 18:00:00,180.0,38.9,99.6,15.5,4.886836000000001,0.2156591350397176
2021-04-21 19:00:00,84.2,23.6,99.6,15.0,1.5944,0.07036187113857018
2021-04-21 20:00:00,27.4,15.5,99.6,14.6,0.294964,0.01301694616063548
2021-04-22 08:00:00,49.1,13.0,92.3,14.5,0.20727199999999998,0.00914704324801412
2021-04-22 09:00:00,149.5,48.9,96.8,15.1,1.5944,0.07036187113857018
2021-04-22 10:00:00,323.2,176.2,93.3,15.9,2.9815280000000004,0.13157669902912622
2021-04-22 11:00:00,445.3,227.1,91.0,16.5,7.972000000000001,0.3518093556928509
2021-04-22 12:00:00,556.7,287.4,98.8,16.9,12.3566,0.5453045013239188
2021-04-22 13:00:00,601.0,270.1,89.1,17.2,17.243436000000003,0.7609636363636365
2021-04-22 14:00:00,643.5,317.3,91.9,17.5,15.840364,0.6990451897616946
2021-04-22 15:00:00,583.6,315.1,96.9,17.5,12.260936000000001,0.5410827890556046
2021-04-22 16:00:00,465.4,216.4,98.6,17.4,4.687536,0.20686390114739628
2021-04-22 17:00:00,396.1,168.9,94.5,17.0,8.466263999999999,0.37362153574580753
2021-04-22 18:00:00,323.6,215.8,93.1,16.5,4.9825,0.21988084730803176
2021-04-22 19:00:00,163.5,84.8,94.7,15.9,1.6980359999999999,0.07493539276257723
2021-04-23 08:00:00,60.4,24.2,84.5,13.8,0.6935640000000001,0.030607413945278026
2021-04-23 09:00:00,178.3,93.6,77.4,14.8,2.287964,0.1009692850838482
2021-04-23 10:00:00,338.5,202.9,71.3,15.9,7.780672000000001,0.34336593115622244
2021-04-23 11:00:00,458.1,269.3,77.3,17.0,15.338128000000001,0.6768812003530451
2021-04-23 12:00:00,511.5,228.5,74.1,17.3,13.5524,0.5980759046778464
2021-04-23 13:00:00,549.2,195.6,73.7,17.3,16.342599999999997,0.7212091791703441
2021-04-23 14:00:00,489.7,138.3,87.5,16.8,14.955472000000002,0.6599943512797882
2021-04-23 15:00:00,413.0,115.0,93.2,16.6,13.951000000000002,0.6156663724624891
2021-04-23 16:00:00,379.7,76.2,93.4,16.8,8.665564,0.3824167696381289
2021-04-23 17:00:00,388.4,192.5,94.5,16.8,7.972,0.3518093556928509
2021-04-23 18:00:00,238.0,84.9,84.8,16.4,0.5979000000000001,0.026385701676963816
2021-04-23 19:00:00,128.2,43.5,77.3,15.9,0.7972,0.03518093556928509
2021-04-23 20:00:00,39.5,19.2,79.8,15.2,0.4942639999999999,0.021812180052956747
2021-04-24 07:00:00,0.0,0.0,22.0,11.1,0.10363599999999999,0.00457352162400706
2021-04-24 08:00:00,101.6,152.7,8.0,12.1,1.1958000000000002,0.05277140335392763
2021-04-24 09:00:00,288.1,431.8,1.9,14.0,5.5804,0.2462665489849956
2021-04-24 10:00:00,488.8,633.2,2.5,15.6,10.562899999999999,0.4661473962930273
2021-04-24 11:00:00,672.3,755.0,2.3,17.3,14.652536,0.6466255957634598
2021-04-24 12:00:00,808.2,805.7,4.6,18.4,17.331128,0.7648335392762577
2021-04-24 13:00:00,893.1,831.0,5.7,19.0,18.941472,0.8358990291262136
2021-04-24 14:00:00,899.5,798.6,6.9,19.0,19.531399999999998,0.8619329214474845
2021-04-24 15:00:00,872.1,817.5,13.7,19.2,19.029163999999998,0.8397689320388348
2021-04-24 16:00:00,760.3,751.7,38.4,19.2,16.9405,0.7475948808473081
2021-04-24 17:00:00,621.4,712.2,32.2,18.7,13.648064,0.6022976169461606
2021-04-24 18:00:00,431.6,563.3,53.0,17.9,8.976472,0.39613733451015
2021-04-24 19:00:00,224.8,298.4,38.1,17.1,2.2879640000000006,0.10096928508384821
2021-04-24 20:00:00,64.7,120.7,15.9,15.7,0.1993,0.008795233892321272
2021-04-25 08:00:00,106.3,163.2,4.7,12.3,1.2994360000000003,0.0573449249779347
2021-04-25 09:00:00,298.0,462.3,9.8,14.6,5.684036,0.25084007060900265
2021-04-25 10:00:00,495.9,647.0,17.0,16.3,10.554928,0.4657955869373345
2021-04-25 11:00:00,679.0,765.3,33.3,17.1,14.7482,0.650847308031774
2021-04-25 12:00:00,813.5,811.3,43.2,17.6,17.642036,0.778554104148279
2021-04-25 13:00:00,895.3,832.0,29.0,17.8,19.332099999999997,0.8531376875551632
2021-04-25 14:00:00,921.0,841.5,19.8,17.9,19.834336,0.8753016769638129
2021-04-25 15:00:00,880.8,830.6,44.8,17.9,18.925528,0.8351954104148279
2021-04-25 16:00:00,782.5,800.7,12.9,17.6,16.844836000000004,0.743373168578994
2021-04-25 17:00:00,637.1,747.3,3.7,17.2,13.257435999999998,0.5850589585172109
2021-04-25 18:00:00,451.3,631.3,17.0,16.7,9.1678,0.4045807590467784
2021-04-25 19:00:00,250.4,421.4,34.1,16.0,4.177327999999999,0.1843481023830538
2021-04-25 20:00:00,70.1,155.8,75.7,15.2,0.701536,0.030959223300970874
2021-04-26 08:00:00,86.3,75.0,54.8,14.8,1.403072,0.06191844660194175
2021-04-26 09:00:00,215.7,164.2,63.6,15.4,2.184328,0.09639576345984112
2021-04-26 10:00:00,318.4,138.0,97.2,15.9,1.403072,0.06191844660194175
2021-04-26 11:00:00,360.0,101.9,99.1,16.2,3.1888,0.14072374227714035
2021-04-26 12:00:00,388.2,80.6,98.5,16.3,3.3801279999999996,0.14916716681376874
2021-04-26 13:00:00,549.5,204.2,97.9,16.9,5.285436,0.2332496028243601
2021-04-26 14:00:00,639.6,300.5,98.1,17.1,5.684036,0.25084007060900265
2021-04-26 15:00:00,660.2,393.0,80.1,17.5,4.878863999999999,0.21530732568402466
2021-04-26 16:00:00,639.7,466.4,75.9,17.6,5.779700000000001,0.2550617828773169
2021-04-26 17:00:00,499.1,371.2,84.3,17.4,2.6865639999999997,0.11855975286849071
2021-04-26 18:00:00,335.2,255.1,99.5,17.0,1.8973359999999997,0.08373062665489849
2021-04-26 19:00:00,165.2,127.9,99.5,16.4,1.4987359999999998,0.06614015887025596
2021-04-26 20:00:00,40.4,46.4,99.3,16.0,0.294964,0.01301694616063548
2021-04-26 21:00:00,1.0,0.0,99.3,15.7,0.10363599999999999,0.00457352162400706
2021-04-27 08:00:00,100.2,112.0,43.4,14.3,1.6900639999999998,0.07458358340688437
2021-04-27 09:00:00,258.2,265.2,73.2,16.0,4.783200000000001,0.21108561341571053
2021-04-27 10:00:00,399.2,316.2,74.2,17.6,6.473264,0.2856691968225949
2021-04-27 11:00:00,494.6,327.6,70.6,18.8,7.382071999999999,0.3257754633715798
2021-04-27 12:00:00,585.4,326.8,66.5,19.5,5.875363999999999,0.25928349514563104
2021-04-27 13:00:00,651.5,395.5,68.8,19.6,8.872836,0.39156381288614295
2021-04-27 14:00:00,603.2,372.9,72.7,19.5,11.854364000000002,0.5231405119152693
2021-04-27 15:00:00,485.9,262.5,71.5,19.3,11.854364000000002,0.5231405119152693
2021-04-27 16:00:00,389.8,221.3,79.0,18.9,5.181799999999999,0.22867608120035302
2021-04-27 17:00:00,310.4,168.9,77.5,18.5,9.167800000000002,0.40458075904677854
2021-04-27 18:00:00,264.4,148.9,71.6,18.2,8.7692,0.3869902912621359
2021-04-27 19:00:00,170.7,128.5,47.4,17.7,2.096636,0.09252586054721977
2021-04-27 20:00:00,62.4,118.0,29.7,16.6,0.7972,0.03518093556928509
2021-04-28 08:00:00,106.0,121.9,33.1,14.0,1.5944,0.07036187113857018
2021-04-28 09:00:00,285.0,364.3,13.4,15.9,5.476764,0.24169302736098852
2021-04-28 10:00:00,466.9,519.2,41.5,17.6,9.375072,0.41372780229479256
2021-04-28 11:00:00,570.5,464.5,32.3,19.0,12.452264,0.549526213592233
2021-04-28 12:00:00,728.3,604.8,34.0,19.9,15.641064,0.6902499558693733
2021-04-28 13:00:00,836.5,705.5,19.9,20.6,18.439236,0.813735039717564
2021-04-28 14:00:00,889.4,776.8,34.0,21.1,18.439236,0.813735039717564
2021-04-28 15:00:00,840.3,745.4,36.6,21.7,18.032663999999997,0.7957927625772284
2021-04-28 16:00:00,753.5,725.0,53.3,22.0,15.346099999999998,0.6772330097087378
2021-04-28 17:00:00,624.2,697.5,47.0,21.5,12.858836,0.5674684907325684
2021-04-28 18:00:00,429.7,529.6,40.5,20.5,8.067664,0.35603106796116507
2021-04-28 19:00:00,244.6,358.0,29.4,19.6,3.5873999999999997,0.15831421006178287
2021-04-28 20:00:00,72.0,132.6,14.7,18.1,0.7972,0.03518093556928509
2021-04-29 08:00:00,42.4,3.7,99.7,15.1,0.900836,0.039754457193292146
2021-04-29 09:00:00,101.0,15.5,95.0,15.7,3.882364,0.17133115622241835
2021-04-29 10:00:00,277.2,100.1,96.2,16.9,5.1818,0.22867608120035304
2021-04-29 11:00:00,389.5,125.0,92.8,17.8,10.570872,0.4664992056487202
2021-04-29 12:00:00,471.7,141.3,90.7,18.7,12.452264,0.549526213592233
2021-04-29 13:00:00,443.0,128.0,74.0,19.0,17.442736,0.7697588702559577
2021-04-29 14:00:00,698.0,418.7,78.6,20.5,17.036164,0.7518165931156222
2021-04-29 15:00:00,720.5,485.5,49.0,20.7,13.257436,0.5850589585172109
2021-04-29 16:00:00,663.7,512.4,78.6,20.4,13.249464,0.5847071491615181
2021-04-29 17:00:00,454.0,303.4,66.1,19.6,9.470735999999999,0.41794951456310675
2021-04-29 18:00:00,338.8,259.3,60.7,19.1,6.3776,0.2814474845542807
2021-04-29 19:00:00,203.4,220.9,53.4,18.6,3.5874,0.1583142100617829
2021-04-29 20:00:00,66.0,107.0,52.6,17.6,0.892864,0.039402647837599294
2021-04-30 08:00:00,96.5,84.9,64.3,14.9,1.5944,0.07036187113857018
2021-04-30 09:00:00,273.9,304.1,43.3,16.6,4.783200000000001,0.21108561341571053
2021-04-30 10:00:00,466.4,503.4,25.9,18.6,9.1678,0.4045807590467784
2021-04-30 11:00:00,649.8,656.1,52.2,19.6,12.858836,0.5674684907325684
2021-04-30 12:00:00,769.8,693.3,51.7,20.5,15.3461,0.6772330097087379
2021-04-30 13:00:00,850.1,727.7,84.6,20.5,15.1468,0.6684377758164166
2021-04-30 14:00:00,852.9,698.5,88.6,21.3,17.1398,0.7563901147396294
2021-04-30 15:00:00,798.9,645.7,96.7,21.6,14.3496,0.6332568402471316
2021-04-30 16:00:00,658.2,488.9,96.7,21.4,13.058136,0.5762637246248896
2021-04-30 17:00:00,489.1,324.2,95.8,21.0,11.352128,0.5009765225066196
2021-04-30 18:00:00,370.9,337.1,96.1,20.2,7.876335999999999,0.3475876434245366
2021-04-30 19:00:00,210.2,216.1,98.2,19.0,3.7866999999999997,0.16710944395410413
2021-04-30 20:00:00,51.2,54.2,98.2,17.9,0.7971999999999999,0.03518093556928508
2021-05-01 08:00:00,52.9,8.1,99.7,16.2,0.2959605,0.013060922330097088
2021-05-01 09:00:00,118.0,23.6,99.9,16.8,0.502236,0.022163989408649602
2021-05-01 10:00:00,234.3,33.0,99.9,17.6,1.2994360000000003,0.0573449249779347
2021-05-01 11:00:00,336.8,68.9,99.9,18.2,1.889364,0.08337881729920565
2021-05-01 12:00:00,504.5,199.5,99.9,19.1,6.672564,0.2944644307149162
2021-05-01 13:00:00,513.3,184.9,99.9,19.6,8.474236000000001,0.3739733451015005
